userId,title,rating,genres
2842,Eternal Sunshine of the Spotless Mind (2004),5.0,Drama|Romance|Sci-Fi
2842,"Incredibles, The (2004)",5.0,Action|Adventure|Animation|Children|Comedy
2842,Batman Begins (2005),4.5,Action|Crime|IMAX
2842,"Dark Knight, The (2008)",5.0,Action|Crime|Drama|IMAX
2842,WALL·E (2008),5.0,Adventure|Animation|Children|Romance|Sci-Fi
2842,Inception (2010),5.0,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
2883,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
2883,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0,Mystery|Sci-Fi|Thriller
2883,Seven (a.k.a. Se7en) (1995),4.0,Mystery|Thriller
2883,"Usual Suspects, The (1995)",4.5,Crime|Mystery|Thriller
2883,Braveheart (1995),4.0,Action|Drama|War
2883,Apollo 13 (1995),4.0,Adventure|Drama|IMAX
2883,Star Wars: Episode IV - A New Hope (1977),4.0,Action|Adventure|Sci-Fi
2883,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.5,Action|Crime|Drama|Thriller
2883,Pulp Fiction (1994),5.0,Comedy|Crime|Drama|Thriller
2883,"Shawshank Redemption, The (1994)",4.0,Crime|Drama
2883,Ace Ventura: Pet Detective (1994),2.5,Comedy
2883,Forrest Gump (1994),4.0,Comedy|Drama|Romance|War
2883,"Mask, The (1994)",2.5,Action|Comedy|Crime|Fantasy
2883,Speed (1994),4.5,Action|Romance|Thriller
2883,True Lies (1994),3.0,Action|Adventure|Comedy|Romance|Thriller
2883,"Fugitive, The (1993)",4.0,Thriller
2883,Jurassic Park (1993),3.5,Action|Adventure|Sci-Fi|Thriller
2883,Mrs. Doubtfire (1993),3.0,Comedy|Drama
2883,Schindler's List (1993),4.5,Drama|War
2883,Blade Runner (1982),5.0,Action|Sci-Fi|Thriller
2883,Aladdin (1992),2.5,Adventure|Animation|Children|Comedy|Musical
2883,Terminator 2: Judgment Day (1991),4.0,Action|Sci-Fi
2883,Dances with Wolves (1990),4.0,Adventure|Drama|Western
2883,Batman (1989),3.5,Action|Crime|Thriller
2883,"Silence of the Lambs, The (1991)",4.0,Crime|Horror|Thriller
2883,Pretty Woman (1990),3.5,Comedy|Romance
2883,Fargo (1996),4.5,Comedy|Crime|Drama|Thriller
2883,Mission: Impossible (1996),3.5,Action|Adventure|Mystery|Thriller
2883,Independence Day (a.k.a. ID4) (1996),2.0,Action|Adventure|Sci-Fi|Thriller
2883,Die Hard (1988),4.5,Action|Crime|Thriller
2883,Reservoir Dogs (1992),4.0,Crime|Mystery|Thriller
2883,E.T. the Extra-Terrestrial (1982),4.0,Children|Drama|Sci-Fi
2883,Monty Python and the Holy Grail (1975),4.0,Adventure|Comedy|Fantasy
2883,One Flew Over the Cuckoo's Nest (1975),5.0,Drama
2883,Star Wars: Episode V - The Empire Strikes Back (1980),4.0,Action|Adventure|Sci-Fi
2883,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0,Action|Adventure
2883,Aliens (1986),4.0,Action|Adventure|Horror|Sci-Fi
2883,Star Wars: Episode VI - Return of the Jedi (1983),3.5,Action|Adventure|Sci-Fi
2883,Alien (1979),4.5,Horror|Sci-Fi
2883,"Terminator, The (1984)",4.5,Action|Sci-Fi|Thriller
2883,Groundhog Day (1993),3.5,Comedy|Fantasy|Romance
2883,Back to the Future (1985),3.5,Adventure|Comedy|Sci-Fi
2883,Indiana Jones and the Last Crusade (1989),3.5,Action|Adventure
2883,"Fifth Element, The (1997)",4.0,Action|Adventure|Comedy|Sci-Fi
2883,Men in Black (a.k.a. MIB) (1997),4.0,Action|Comedy|Sci-Fi
2883,"Truman Show, The (1998)",3.5,Comedy|Drama|Sci-Fi
2883,Good Will Hunting (1997),4.5,Drama|Romance
2883,Titanic (1997),3.0,Drama|Romance
2883,Saving Private Ryan (1998),4.0,Action|Drama|War
2883,American History X (1998),4.5,Crime|Drama
2883,"Matrix, The (1999)",4.0,Action|Sci-Fi|Thriller
2883,"Sixth Sense, The (1999)",4.5,Drama|Horror|Mystery
2883,American Beauty (1999),4.0,Drama|Romance
2883,Fight Club (1999),4.0,Action|Crime|Drama|Thriller
2883,Gladiator (2000),3.5,Action|Adventure|Drama
2883,X-Men (2000),4.0,Action|Adventure|Sci-Fi
2883,Memento (2000),4.0,Mystery|Thriller
2883,Shrek (2001),4.0,Adventure|Animation|Children|Comedy|Fantasy|Romance
2883,"Monsters, Inc. (2001)",4.0,Adventure|Animation|Children|Comedy|Fantasy
2883,Ocean's Eleven (2001),4.5,Crime|Thriller
2883,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0,Comedy|Romance
2883,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5,Adventure|Fantasy
2883,"Beautiful Mind, A (2001)",4.0,Drama|Romance
2883,"Lord of the Rings: The Two Towers, The (2002)",5.0,Adventure|Fantasy
2883,Finding Nemo (2003),4.5,Adventure|Animation|Children|Comedy
2883,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0,Action|Adventure|Comedy|Fantasy
2883,Kill Bill: Vol. 1 (2003),3.0,Action|Crime|Thriller
2883,"Lord of the Rings: The Return of the King, The (2003)",4.5,Action|Adventure|Drama|Fantasy
2883,Eternal Sunshine of the Spotless Mind (2004),5.0,Drama|Romance|Sci-Fi
2883,"Incredibles, The (2004)",4.0,Action|Adventure|Animation|Children|Comedy
2883,Batman Begins (2005),3.5,Action|Crime|IMAX
2883,"Dark Knight, The (2008)",4.5,Action|Crime|Drama|IMAX
2883,WALL·E (2008),3.5,Adventure|Animation|Children|Romance|Sci-Fi
2883,Inception (2010),3.5,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
2962,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
2962,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),2.5,Mystery|Sci-Fi|Thriller
2962,Seven (a.k.a. Se7en) (1995),3.5,Mystery|Thriller
2962,"Usual Suspects, The (1995)",3.0,Crime|Mystery|Thriller
2962,Apollo 13 (1995),2.5,Adventure|Drama|IMAX
2962,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
2962,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),3.0,Action|Crime|Drama|Thriller
2962,Pulp Fiction (1994),4.5,Comedy|Crime|Drama|Thriller
2962,"Shawshank Redemption, The (1994)",5.0,Crime|Drama
2962,Ace Ventura: Pet Detective (1994),2.5,Comedy
2962,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
2962,"Lion King, The (1994)",4.0,Adventure|Animation|Children|Drama|Musical|IMAX
2962,"Mask, The (1994)",3.0,Action|Comedy|Crime|Fantasy
2962,"Fugitive, The (1993)",2.5,Thriller
2962,Jurassic Park (1993),4.5,Action|Adventure|Sci-Fi|Thriller
2962,Mrs. Doubtfire (1993),2.5,Comedy|Drama
2962,Schindler's List (1993),5.0,Drama|War
2962,Blade Runner (1982),2.5,Action|Sci-Fi|Thriller
2962,Aladdin (1992),3.5,Adventure|Animation|Children|Comedy|Musical
2962,Terminator 2: Judgment Day (1991),3.5,Action|Sci-Fi
2962,Batman (1989),2.5,Action|Crime|Thriller
2962,"Silence of the Lambs, The (1991)",3.5,Crime|Horror|Thriller
2962,Beauty and the Beast (1991),4.0,Animation|Children|Fantasy|Musical|Romance|IMAX
2962,Fargo (1996),4.5,Comedy|Crime|Drama|Thriller
2962,Mission: Impossible (1996),3.0,Action|Adventure|Mystery|Thriller
2962,Independence Day (a.k.a. ID4) (1996),2.0,Action|Adventure|Sci-Fi|Thriller
2962,"Godfather, The (1972)",5.0,Crime|Drama
2962,Die Hard (1988),2.0,Action|Crime|Thriller
2962,Reservoir Dogs (1992),3.0,Crime|Mystery|Thriller
2962,E.T. the Extra-Terrestrial (1982),3.5,Children|Drama|Sci-Fi
2962,Monty Python and the Holy Grail (1975),4.5,Adventure|Comedy|Fantasy
2962,One Flew Over the Cuckoo's Nest (1975),2.5,Drama
2962,Star Wars: Episode V - The Empire Strikes Back (1980),5.0,Action|Adventure|Sci-Fi
2962,"Princess Bride, The (1987)",3.5,Action|Adventure|Comedy|Fantasy|Romance
2962,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),3.0,Action|Adventure
2962,Aliens (1986),4.0,Action|Adventure|Horror|Sci-Fi
2962,Star Wars: Episode VI - Return of the Jedi (1983),4.0,Action|Adventure|Sci-Fi
2962,Goodfellas (1990),2.0,Crime|Drama
2962,Alien (1979),4.5,Horror|Sci-Fi
2962,"Godfather: Part II, The (1974)",4.0,Crime|Drama
2962,"Terminator, The (1984)",3.0,Action|Sci-Fi|Thriller
2962,Groundhog Day (1993),2.5,Comedy|Fantasy|Romance
2962,"Fifth Element, The (1997)",2.0,Action|Adventure|Comedy|Sci-Fi
2962,Men in Black (a.k.a. MIB) (1997),3.5,Action|Comedy|Sci-Fi
2962,"Truman Show, The (1998)",3.0,Comedy|Drama|Sci-Fi
2962,Good Will Hunting (1997),4.5,Drama|Romance
2962,Titanic (1997),3.0,Drama|Romance
2962,Saving Private Ryan (1998),4.5,Action|Drama|War
2962,American History X (1998),3.0,Crime|Drama
2962,"Matrix, The (1999)",4.5,Action|Sci-Fi|Thriller
2962,"Sixth Sense, The (1999)",4.5,Drama|Horror|Mystery
2962,American Beauty (1999),4.5,Drama|Romance
2962,Fight Club (1999),4.0,Action|Crime|Drama|Thriller
2962,Gladiator (2000),2.5,Action|Adventure|Drama
2962,Memento (2000),4.0,Mystery|Thriller
2962,Shrek (2001),3.5,Adventure|Animation|Children|Comedy|Fantasy|Romance
2962,"Monsters, Inc. (2001)",4.5,Adventure|Animation|Children|Comedy|Fantasy
2962,Ocean's Eleven (2001),4.0,Crime|Thriller
2962,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0,Comedy|Romance
2962,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,Adventure|Fantasy
2962,"Beautiful Mind, A (2001)",3.0,Drama|Romance
2962,"Lord of the Rings: The Two Towers, The (2002)",4.5,Adventure|Fantasy
2962,Finding Nemo (2003),4.0,Adventure|Animation|Children|Comedy
2962,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5,Action|Adventure|Comedy|Fantasy
2962,Kill Bill: Vol. 1 (2003),4.5,Action|Crime|Thriller
2962,"Lord of the Rings: The Return of the King, The (2003)",4.5,Action|Adventure|Drama|Fantasy
2962,Eternal Sunshine of the Spotless Mind (2004),4.5,Drama|Romance|Sci-Fi
2962,"Incredibles, The (2004)",4.5,Action|Adventure|Animation|Children|Comedy
2962,Batman Begins (2005),4.0,Action|Crime|IMAX
2962,"Dark Knight, The (2008)",4.5,Action|Crime|Drama|IMAX
2962,WALL·E (2008),4.5,Adventure|Animation|Children|Romance|Sci-Fi
2962,Inception (2010),4.5,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
3038,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
3038,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.5,Mystery|Sci-Fi|Thriller
3038,Seven (a.k.a. Se7en) (1995),5.0,Mystery|Thriller
3038,"Usual Suspects, The (1995)",4.5,Crime|Mystery|Thriller
3038,Braveheart (1995),3.0,Action|Drama|War
3038,Apollo 13 (1995),4.5,Adventure|Drama|IMAX
3038,Star Wars: Episode IV - A New Hope (1977),5.0,Action|Adventure|Sci-Fi
3038,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0,Action|Crime|Drama|Thriller
3038,Pulp Fiction (1994),5.0,Comedy|Crime|Drama|Thriller
3038,Ace Ventura: Pet Detective (1994),3.5,Comedy
3038,Forrest Gump (1994),5.0,Comedy|Drama|Romance|War
3038,"Lion King, The (1994)",5.0,Adventure|Animation|Children|Drama|Musical|IMAX
3038,"Mask, The (1994)",4.5,Action|Comedy|Crime|Fantasy
3038,Speed (1994),4.5,Action|Romance|Thriller
3038,True Lies (1994),4.0,Action|Adventure|Comedy|Romance|Thriller
3038,"Fugitive, The (1993)",4.0,Thriller
3038,Jurassic Park (1993),5.0,Action|Adventure|Sci-Fi|Thriller
3038,Mrs. Doubtfire (1993),4.0,Comedy|Drama
3038,Schindler's List (1993),4.0,Drama|War
3038,Blade Runner (1982),5.0,Action|Sci-Fi|Thriller
3038,Aladdin (1992),4.5,Adventure|Animation|Children|Comedy|Musical
3038,Terminator 2: Judgment Day (1991),5.0,Action|Sci-Fi
3038,Dances with Wolves (1990),3.5,Adventure|Drama|Western
3038,Batman (1989),5.0,Action|Crime|Thriller
3038,"Silence of the Lambs, The (1991)",5.0,Crime|Horror|Thriller
3038,Beauty and the Beast (1991),4.5,Animation|Children|Fantasy|Musical|Romance|IMAX
3038,Pretty Woman (1990),4.0,Comedy|Romance
3038,Fargo (1996),4.0,Comedy|Crime|Drama|Thriller
3038,Mission: Impossible (1996),5.0,Action|Adventure|Mystery|Thriller
3038,Independence Day (a.k.a. ID4) (1996),5.0,Action|Adventure|Sci-Fi|Thriller
3038,"Godfather, The (1972)",5.0,Crime|Drama
3038,Die Hard (1988),5.0,Action|Crime|Thriller
3038,Reservoir Dogs (1992),5.0,Crime|Mystery|Thriller
3038,E.T. the Extra-Terrestrial (1982),4.0,Children|Drama|Sci-Fi
3038,Monty Python and the Holy Grail (1975),5.0,Adventure|Comedy|Fantasy
3038,One Flew Over the Cuckoo's Nest (1975),4.0,Drama
3038,Star Wars: Episode V - The Empire Strikes Back (1980),5.0,Action|Adventure|Sci-Fi
3038,"Princess Bride, The (1987)",4.5,Action|Adventure|Comedy|Fantasy|Romance
3038,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0,Action|Adventure
3038,Aliens (1986),5.0,Action|Adventure|Horror|Sci-Fi
3038,Star Wars: Episode VI - Return of the Jedi (1983),5.0,Action|Adventure|Sci-Fi
3038,Alien (1979),5.0,Horror|Sci-Fi
3038,"Godfather: Part II, The (1974)",4.5,Crime|Drama
3038,"Terminator, The (1984)",4.5,Action|Sci-Fi|Thriller
3038,Groundhog Day (1993),4.0,Comedy|Fantasy|Romance
3038,Back to the Future (1985),5.0,Adventure|Comedy|Sci-Fi
3038,Indiana Jones and the Last Crusade (1989),5.0,Action|Adventure
3038,"Fifth Element, The (1997)",5.0,Action|Adventure|Comedy|Sci-Fi
3038,Men in Black (a.k.a. MIB) (1997),4.5,Action|Comedy|Sci-Fi
3038,"Truman Show, The (1998)",3.5,Comedy|Drama|Sci-Fi
3038,Good Will Hunting (1997),5.0,Drama|Romance
3038,Titanic (1997),4.5,Drama|Romance
3038,Saving Private Ryan (1998),4.0,Action|Drama|War
3038,American History X (1998),5.0,Crime|Drama
3038,"Matrix, The (1999)",5.0,Action|Sci-Fi|Thriller
3038,"Sixth Sense, The (1999)",4.5,Drama|Horror|Mystery
3038,American Beauty (1999),5.0,Drama|Romance
3038,Fight Club (1999),5.0,Action|Crime|Drama|Thriller
3038,Gladiator (2000),2.5,Action|Adventure|Drama
3038,X-Men (2000),4.5,Action|Adventure|Sci-Fi
3038,Memento (2000),5.0,Mystery|Thriller
3038,Shrek (2001),4.0,Adventure|Animation|Children|Comedy|Fantasy|Romance
3038,"Monsters, Inc. (2001)",5.0,Adventure|Animation|Children|Comedy|Fantasy
3038,Ocean's Eleven (2001),5.0,Crime|Thriller
3038,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0,Comedy|Romance
3038,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,Adventure|Fantasy
3038,"Beautiful Mind, A (2001)",5.0,Drama|Romance
3038,"Lord of the Rings: The Two Towers, The (2002)",5.0,Adventure|Fantasy
3038,Finding Nemo (2003),4.5,Adventure|Animation|Children|Comedy
3038,Pirates of the Caribbean: The Curse of the Black Pearl (2003),5.0,Action|Adventure|Comedy|Fantasy
3038,Kill Bill: Vol. 1 (2003),3.5,Action|Crime|Thriller
3038,"Lord of the Rings: The Return of the King, The (2003)",5.0,Action|Adventure|Drama|Fantasy
3038,Eternal Sunshine of the Spotless Mind (2004),3.5,Drama|Romance|Sci-Fi
3038,"Incredibles, The (2004)",4.5,Action|Adventure|Animation|Children|Comedy
3038,Batman Begins (2005),5.0,Action|Crime|IMAX
3038,"Dark Knight, The (2008)",5.0,Action|Crime|Drama|IMAX
3038,WALL·E (2008),5.0,Adventure|Animation|Children|Romance|Sci-Fi
3038,Inception (2010),5.0,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
3065,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
3065,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0,Mystery|Sci-Fi|Thriller
3065,Seven (a.k.a. Se7en) (1995),4.5,Mystery|Thriller
3065,"Usual Suspects, The (1995)",4.5,Crime|Mystery|Thriller
3065,Braveheart (1995),4.0,Action|Drama|War
3065,Apollo 13 (1995),4.0,Adventure|Drama|IMAX
3065,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
3065,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0,Action|Crime|Drama|Thriller
3065,Pulp Fiction (1994),5.0,Comedy|Crime|Drama|Thriller
3065,"Shawshank Redemption, The (1994)",4.5,Crime|Drama
3065,Ace Ventura: Pet Detective (1994),3.0,Comedy
3065,Forrest Gump (1994),4.0,Comedy|Drama|Romance|War
3065,"Lion King, The (1994)",4.0,Adventure|Animation|Children|Drama|Musical|IMAX
3065,"Mask, The (1994)",3.0,Action|Comedy|Crime|Fantasy
3065,Speed (1994),3.0,Action|Romance|Thriller
3065,True Lies (1994),3.0,Action|Adventure|Comedy|Romance|Thriller
3065,"Fugitive, The (1993)",3.5,Thriller
3065,Jurassic Park (1993),3.0,Action|Adventure|Sci-Fi|Thriller
3065,Mrs. Doubtfire (1993),2.5,Comedy|Drama
3065,Schindler's List (1993),4.0,Drama|War
3065,Blade Runner (1982),5.0,Action|Sci-Fi|Thriller
3065,Aladdin (1992),3.0,Adventure|Animation|Children|Comedy|Musical
3065,Terminator 2: Judgment Day (1991),4.0,Action|Sci-Fi
3065,Dances with Wolves (1990),3.0,Adventure|Drama|Western
3065,Batman (1989),3.5,Action|Crime|Thriller
3065,"Silence of the Lambs, The (1991)",4.0,Crime|Horror|Thriller
3065,Beauty and the Beast (1991),2.5,Animation|Children|Fantasy|Musical|Romance|IMAX
3065,Pretty Woman (1990),3.0,Comedy|Romance
3065,Fargo (1996),4.5,Comedy|Crime|Drama|Thriller
3065,Mission: Impossible (1996),3.5,Action|Adventure|Mystery|Thriller
3065,Independence Day (a.k.a. ID4) (1996),2.0,Action|Adventure|Sci-Fi|Thriller
3065,"Godfather, The (1972)",3.5,Crime|Drama
3065,Die Hard (1988),4.0,Action|Crime|Thriller
3065,Reservoir Dogs (1992),5.0,Crime|Mystery|Thriller
3065,E.T. the Extra-Terrestrial (1982),3.0,Children|Drama|Sci-Fi
3065,Monty Python and the Holy Grail (1975),5.0,Adventure|Comedy|Fantasy
3065,One Flew Over the Cuckoo's Nest (1975),4.0,Drama
3065,Star Wars: Episode V - The Empire Strikes Back (1980),5.0,Action|Adventure|Sci-Fi
3065,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0,Action|Adventure
3065,Aliens (1986),4.5,Action|Adventure|Horror|Sci-Fi
3065,Star Wars: Episode VI - Return of the Jedi (1983),4.0,Action|Adventure|Sci-Fi
3065,Goodfellas (1990),4.0,Crime|Drama
3065,Alien (1979),3.5,Horror|Sci-Fi
3065,"Godfather: Part II, The (1974)",3.5,Crime|Drama
3065,"Terminator, The (1984)",3.5,Action|Sci-Fi|Thriller
3065,Groundhog Day (1993),4.0,Comedy|Fantasy|Romance
3065,Back to the Future (1985),3.0,Adventure|Comedy|Sci-Fi
3065,Indiana Jones and the Last Crusade (1989),5.0,Action|Adventure
3065,"Fifth Element, The (1997)",4.5,Action|Adventure|Comedy|Sci-Fi
3065,Men in Black (a.k.a. MIB) (1997),4.0,Action|Comedy|Sci-Fi
3065,"Truman Show, The (1998)",4.0,Comedy|Drama|Sci-Fi
3065,Good Will Hunting (1997),5.0,Drama|Romance
3065,Titanic (1997),2.5,Drama|Romance
3065,Saving Private Ryan (1998),3.5,Action|Drama|War
3065,American History X (1998),5.0,Crime|Drama
3065,"Matrix, The (1999)",5.0,Action|Sci-Fi|Thriller
3065,"Sixth Sense, The (1999)",3.5,Drama|Horror|Mystery
3065,American Beauty (1999),5.0,Drama|Romance
3065,Fight Club (1999),5.0,Action|Crime|Drama|Thriller
3065,Gladiator (2000),4.0,Action|Adventure|Drama
3065,X-Men (2000),3.5,Action|Adventure|Sci-Fi
3065,Memento (2000),4.0,Mystery|Thriller
3065,Shrek (2001),4.0,Adventure|Animation|Children|Comedy|Fantasy|Romance
3065,"Monsters, Inc. (2001)",4.0,Adventure|Animation|Children|Comedy|Fantasy
3065,Ocean's Eleven (2001),4.5,Crime|Thriller
3065,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.5,Comedy|Romance
3065,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0,Adventure|Fantasy
3065,"Beautiful Mind, A (2001)",4.0,Drama|Romance
3065,"Lord of the Rings: The Two Towers, The (2002)",5.0,Adventure|Fantasy
3065,Finding Nemo (2003),3.5,Adventure|Animation|Children|Comedy
3065,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0,Action|Adventure|Comedy|Fantasy
3065,Kill Bill: Vol. 1 (2003),4.0,Action|Crime|Thriller
3065,"Lord of the Rings: The Return of the King, The (2003)",5.0,Action|Adventure|Drama|Fantasy
3065,Eternal Sunshine of the Spotless Mind (2004),5.0,Drama|Romance|Sci-Fi
3065,"Incredibles, The (2004)",4.0,Action|Adventure|Animation|Children|Comedy
3065,Batman Begins (2005),4.5,Action|Crime|IMAX
3070,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
3070,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.5,Mystery|Sci-Fi|Thriller
3070,Seven (a.k.a. Se7en) (1995),4.0,Mystery|Thriller
3070,"Usual Suspects, The (1995)",4.5,Crime|Mystery|Thriller
3070,Braveheart (1995),4.5,Action|Drama|War
3070,Apollo 13 (1995),4.5,Adventure|Drama|IMAX
3070,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
3070,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0,Action|Crime|Drama|Thriller
3070,Pulp Fiction (1994),4.0,Comedy|Crime|Drama|Thriller
3070,"Shawshank Redemption, The (1994)",4.5,Crime|Drama
3070,Ace Ventura: Pet Detective (1994),2.5,Comedy
3070,Forrest Gump (1994),4.0,Comedy|Drama|Romance|War
3070,"Lion King, The (1994)",4.5,Adventure|Animation|Children|Drama|Musical|IMAX
3070,"Mask, The (1994)",4.0,Action|Comedy|Crime|Fantasy
3070,Speed (1994),4.5,Action|Romance|Thriller
3070,True Lies (1994),4.5,Action|Adventure|Comedy|Romance|Thriller
3070,"Fugitive, The (1993)",4.0,Thriller
3070,Jurassic Park (1993),4.0,Action|Adventure|Sci-Fi|Thriller
3070,Mrs. Doubtfire (1993),4.0,Comedy|Drama
3070,Blade Runner (1982),4.0,Action|Sci-Fi|Thriller
3070,Aladdin (1992),4.0,Adventure|Animation|Children|Comedy|Musical
3070,Terminator 2: Judgment Day (1991),4.0,Action|Sci-Fi
3070,Dances with Wolves (1990),3.5,Adventure|Drama|Western
3070,Batman (1989),4.0,Action|Crime|Thriller
3070,"Silence of the Lambs, The (1991)",4.5,Crime|Horror|Thriller
3070,Beauty and the Beast (1991),4.0,Animation|Children|Fantasy|Musical|Romance|IMAX
3070,Pretty Woman (1990),4.0,Comedy|Romance
3070,Fargo (1996),3.0,Comedy|Crime|Drama|Thriller
3070,Mission: Impossible (1996),4.0,Action|Adventure|Mystery|Thriller
3070,Independence Day (a.k.a. ID4) (1996),3.5,Action|Adventure|Sci-Fi|Thriller
3070,"Godfather, The (1972)",4.0,Crime|Drama
3070,Die Hard (1988),4.5,Action|Crime|Thriller
3070,Reservoir Dogs (1992),4.0,Crime|Mystery|Thriller
3070,E.T. the Extra-Terrestrial (1982),4.0,Children|Drama|Sci-Fi
3070,Monty Python and the Holy Grail (1975),3.5,Adventure|Comedy|Fantasy
3070,One Flew Over the Cuckoo's Nest (1975),4.0,Drama
3070,Star Wars: Episode V - The Empire Strikes Back (1980),4.5,Action|Adventure|Sci-Fi
3070,"Princess Bride, The (1987)",4.0,Action|Adventure|Comedy|Fantasy|Romance
3070,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5,Action|Adventure
3070,Aliens (1986),3.5,Action|Adventure|Horror|Sci-Fi
3070,Star Wars: Episode VI - Return of the Jedi (1983),3.0,Action|Adventure|Sci-Fi
3070,Goodfellas (1990),4.0,Crime|Drama
3070,Alien (1979),5.0,Horror|Sci-Fi
3070,"Godfather: Part II, The (1974)",4.0,Crime|Drama
3070,"Terminator, The (1984)",4.5,Action|Sci-Fi|Thriller
3070,Groundhog Day (1993),4.0,Comedy|Fantasy|Romance
3070,Back to the Future (1985),3.0,Adventure|Comedy|Sci-Fi
3070,Indiana Jones and the Last Crusade (1989),4.0,Action|Adventure
3070,"Fifth Element, The (1997)",4.0,Action|Adventure|Comedy|Sci-Fi
3070,Men in Black (a.k.a. MIB) (1997),4.0,Action|Comedy|Sci-Fi
3070,"Truman Show, The (1998)",4.5,Comedy|Drama|Sci-Fi
3070,Good Will Hunting (1997),4.5,Drama|Romance
3070,Titanic (1997),3.5,Drama|Romance
3070,Saving Private Ryan (1998),3.0,Action|Drama|War
3070,American History X (1998),5.0,Crime|Drama
3070,"Matrix, The (1999)",5.0,Action|Sci-Fi|Thriller
3070,"Sixth Sense, The (1999)",4.5,Drama|Horror|Mystery
3070,American Beauty (1999),4.0,Drama|Romance
3070,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
3070,Gladiator (2000),5.0,Action|Adventure|Drama
3070,X-Men (2000),4.0,Action|Adventure|Sci-Fi
3070,Memento (2000),4.5,Mystery|Thriller
3070,Shrek (2001),4.5,Adventure|Animation|Children|Comedy|Fantasy|Romance
3070,"Monsters, Inc. (2001)",4.5,Adventure|Animation|Children|Comedy|Fantasy
3070,Ocean's Eleven (2001),5.0,Crime|Thriller
3070,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0,Comedy|Romance
3070,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0,Adventure|Fantasy
3070,"Beautiful Mind, A (2001)",5.0,Drama|Romance
3070,"Lord of the Rings: The Two Towers, The (2002)",5.0,Adventure|Fantasy
3070,Finding Nemo (2003),4.5,Adventure|Animation|Children|Comedy
3070,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5,Action|Adventure|Comedy|Fantasy
3070,Kill Bill: Vol. 1 (2003),4.0,Action|Crime|Thriller
3070,"Lord of the Rings: The Return of the King, The (2003)",5.0,Action|Adventure|Drama|Fantasy
3070,Eternal Sunshine of the Spotless Mind (2004),4.0,Drama|Romance|Sci-Fi
3070,"Incredibles, The (2004)",4.5,Action|Adventure|Animation|Children|Comedy
3070,Batman Begins (2005),5.0,Action|Crime|IMAX
3070,"Dark Knight, The (2008)",4.5,Action|Crime|Drama|IMAX
3070,WALL·E (2008),5.0,Adventure|Animation|Children|Romance|Sci-Fi
3070,Inception (2010),4.5,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
3071,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
